from_regime,0.0,1.0,2.0,3.0
0,0.6021857923497268,0.1650273224043716,0.22185792349726777,0.01092896174863388
1,0.4520547945205479,0.273972602739726,0.2547945205479452,0.019178082191780823
2,0.38755020080321284,0.21084337349397592,0.3815261044176707,0.020080321285140562
3,0.13636363636363635,0.18181818181818182,0.29545454545454547,0.38636363636363635
